23,7514003.424,4693363.372,615.898,b1
24,7514008.184,4693365.171,615.888,b1
25,7514008.045,4693365.547,615.887,b1
26,7514035.848,4693376.446,615.837,b1
27,7514039.827,4693366.291,615.874,b1
28,7514042.128,4693367.022,615.852,b1
29,7514042.547,4693366.601,615.793,b1
30,7514045.73,4693358.462,615.798,b1
31,7514045.305,4693358.567,615.81,b1
32,7514005.572,4693357.985,615.873,b1
33,7514006.525,4693358.344,615.878,b1
34,7514011.315,4693345.96,615.858,b1
35,7514010.396,4693345.621,615.835,b1
36,7514010.823,4693344.657,615.836,b1
37,7514010.997,4693345.178,615.849,b1
38,7514005.766,4693358.546,619.177,perdhese
39,7514001.886,4693362.306,619.152,perdhese
40,7514008.669,4693364.956,619.173,perdhese
41,7514008.568,4693365.292,619.167,perdhese
42,7514035.619,4693375.917,619.199,perdhese
43,7514039.452,4693366.124,619.175,perdhese
44,7514042.031,4693365.087,619.189,perdhese
45,7514041.338,4693366.86,619.184,perdhese
46,7514042.655,4693365.299,619.176,perdhese
47,7514045.316,4693358.57,619.175,perdhese
48,7514010.963,4693345.151,619.17,perdhese
