1001,7514041.631,4693381.835,0.000,,0.000,1969-12-31,16:00:00,0.000
PP1,7513968.292,4693352.695,618.638,,618.638,1969-12-31,16:00:00,0.000
PP2,7513992.687,4693311.042,618.815,,618.815,1969-12-31,16:00:00,0.000
FS1,7513989.484,4693339.849,618.615,,618.615,2024-02-05,16:18:43,
001,7514028.056,4693376.814,620.841,PERDHESA,620.841,2024-02-05,16:20:02,
002,7513994.134,4693362.178,619.811,PERDHESA,619.811,2024-02-05,16:20:33,
003,7513986.922,4693374.562,620.508,PERDHESA,620.508,2024-02-05,16:20:44,
004,7513986.842,4693377.666,618.985,PERDHESA,618.985,2024-02-05,16:22:36,
005,7513986.588,4693378.146,619.214,PERDHESA,619.214,2024-02-05,16:23:05,
006,7513994.091,4693362.177,618.945,PERDHESA,618.945,2024-02-05,16:23:35,
007,7514005.313,4693367.406,623.781,PERDHESA,623.781,2024-02-05,16:23:50,
008,7514008.638,4693368.785,623.643,PERDHESA,623.643,2024-02-05,16:23:56,
009,7514012.101,4693343.190,619.320,PERDHESA,619.320,2024-02-05,16:26:25,
010,7514044.803,4693355.859,622.751,PERDHESA,622.751,2024-02-05,16:26:50,
011,7514016.274,4693344.667,621.599,PERDHESA,621.599,2024-02-05,16:27:12,
012,7514011.433,4693341.198,621.868,PERDHESA,621.868,2024-02-05,16:27:25,
013,7514013.386,4693336.284,621.878,PERDHESA,621.878,2024-02-05,16:27:35,
014,7514014.292,4693335.493,621.891,PERDHESA,621.891,2024-02-05,16:27:49,
015,7514016.272,4693334.728,621.883,PERDHESA,621.883,2024-02-05,16:28:01,
016,7514017.972,4693330.347,622.681,PERDHESA,622.681,2024-02-05,16:28:14,
017,7514017.977,4693330.120,622.716,PERDHESA,622.716,2024-02-05,16:28:22,
018,7514020.271,4693324.440,622.776,PERDHESA,622.776,2024-02-05,16:28:35,
019,7514018.917,4693322.821,622.811,KATI1,622.811,2024-02-05,16:29:52,
020,7514016.837,4693329.189,622.810,KATI1,622.810,2024-02-05,16:30:08,
021,7514015.842,4693329.003,622.824,KATI1,622.824,2024-02-05,16:30:20,
022,7514015.842,4693329.003,622.824,KATI1,622.824,2024-02-05,16:31:21,
023,7514013.539,4693335.025,622.799,KATI1,622.799,2024-02-05,16:31:35,
024,7514012.584,4693334.703,622.817,KATI1,622.817,2024-02-05,16:31:44,
025,7514009.861,4693340.455,622.788,KATI1,622.788,2024-02-05,16:32:27,
026,7514009.596,4693342.162,622.790,KATI1,622.790,2024-02-05,16:32:35,
027,7514010.586,4693343.422,622.801,KATI1,622.801,2024-02-05,16:32:46,
028,7514014.806,4693345.046,622.812,KATI1,622.812,2024-02-05,16:33:02,
029,7514017.945,4693345.860,623.084,KATI1,623.084,2024-02-05,16:33:11,
030,7514044.697,4693356.304,623.099,KATI1,623.099,2024-02-05,16:33:23,
